variance,skewness,curtosis,entropy,class
6.662314093887815,10.04252024440953,-1.1913769188483374,-1.286162357894339,0
-1.4135273795456476,9.810986095214957,-4.809503585700723,-2.9946980964585066,1
0.42085250663838103,8.808741598386781,-2.2304336729604275,-2.4439899677868673,0
8.184346366599442,8.247272794429382,-2.9344870946941493,-0.9240518637249333,1
2.3116173462469787,6.143210228404847,-1.7054519697217514,0.15761568327405295,0
0.7656303274955554,10.886919017153602,-4.795829537467807,-4.439425468844086,1
5.898520119995157,7.892691652187713,-0.4404694079053435,-1.8329589353061473,0
7.083287903965551,8.207935684893725,-4.875675678329253,-3.9210416145677964,0
6.100797631804921,0.2586984597858524,1.2046627084218284,-2.5456453721640764,1
2.8518487689529888,-5.975203103822096,-0.7324299029301016,0.26139743747445976,1
5.6463968222495735,-0.5678013305524949,-1.7681757244761878,-1.7525717203848201,1
0.12669383060986927,8.410016587450778,-0.9104073002769293,-3.0188995474296525,1
0.09598013519921109,-5.9013754592717245,3.7696822997512274,2.752526752384937,0
2.056170695887979,0.27182116496353803,-1.3859259846663736,4.37956825760545,1
0.061462146868568546,-6.469158946893282,1.9797527594972153,0.02536251751909757,0
5.716235413242897,11.005279984855548,-3.266081488136056,-0.5339438996277248,1
5.990675856656333,6.378334621727223,0.3903240262652692,-0.06685325853512336,1
2.1372178581716383,-2.92015582855524,2.557280653217264,0.48577175412684165,1
5.073603402147869,5.118569323758047,-0.01959286257550996,0.6103036642634438,0
2.9783686688272066,6.786317895367482,-4.290983830962485,-3.1257444164608894,1
1.2498997463596275,-7.154297696348738,1.1342982142756703,1.5611782386000876,0
1.0651608793384648,-2.2247504403311673,4.758240825963252,1.469129006371218,1
4.9882579856221385,8.247472360841277,-0.6613439044679765,4.280754989238721,0
3.025209755276746,0.08693405322673531,2.584485231578146,1.8951857744247496,1
4.387324583242897,7.707250516568138,-2.801929318490443,-5.850660268298881,1
3.5073768410848203,5.683453687604688,-4.038875492188474,-4.9738555481283475,1
6.020482633094105,7.850166645897358,-2.3736349221536495,-3.4698821584376787,0
4.137437181095997,-2.3084797131468853,0.5354840585332399,0.7664089219137138,0
-2.916615161660195,-3.748338267027175,4.02883706478613,-0.6777551480900077,1
1.16552356400216,6.796054750557683,-2.5959271525830245,-3.5763236269753853,0
5.162421681124983,3.8541986067344247,-1.8899511009615373,-1.0264362409755696,1
1.2505530890590042,10.240840305111877,-5.986817669176039,-2.5248429083899806,1
6.497533438689418,10.004308887884829,-4.950034752892769,-1.3522317780003026,0
-0.23279929454317128,-3.605267767504909,3.0124874390785803,-1.564586012882589,1
1.660012508335392,8.503339689629733,-5.641919780545241,-5.392622196854454,1
7.542089125142245,7.1610875358899735,-1.696303906691356,0.1200394045522184,1
4.926382614685823,-6.5551830842692755,1.2065071661741613,0.2197069036243405,0
3.8744380101605564,6.588509279518025,-1.5916205651029551,-3.0742351174996094,0
6.050997076170706,-1.206395164632198,3.979589187002957,0.7469043709986922,0
7.474254477504875,10.161117546931617,-1.8973271910197274,2.055140968390267,0
2.7658136906599053,8.973002484228768,-3.478632539102739,-7.211894031284505,0
3.2763505180179773,11.569571163254803,-4.380369326490631,-4.990791066183218,1
3.568326711109673,7.489627080824635,-1.6635438676432885,-1.9445571772880326,0
4.158001199114692,6.840791356450966,-3.0481585685994874,1.2302565272532497,1
1.9549893898245183,9.335575181433104,-2.6021304017949807,-0.6148697198628672,0
4.784465037595227,8.259627841386454,-0.5870647866673648,-1.2561982902262874,1
3.664477668297798,8.364694904105493,-1.1403284283212956,-8.013103211646687,1
1.3330771372165837,8.780680708906033,-0.6588055321106796,2.6053826347233233,0
5.139051090281523,9.093769590535171,-2.0640154687375873,-0.8394826531142302,0
3.8961522713565784,10.990501578081505,-4.3935506903343,1.6746373725107784,0
2.3609750414940374,6.649989045776104,-4.323470653374399,-1.8217586241814,1
4.483999991182486,-1.612634034095001,4.2402576047970895,-3.1522949745976807,0
7.127335554475129,2.201283466020926,4.5639213413309605,1.560781488796057,0
5.06045643650677,-4.534996008448402,2.850612584198246,-2.6278256129204913,1
0.016225938329254508,-1.8385683382171285,6.050411681664593,0.6438783118766876,0
3.8806253632980816,9.150484241754619,-3.5346744862748447,-1.3282685515252628,1
7.31925301299319,-2.4307056378078133,5.717676363993149,-1.3397812612778945,1
-1.0853467612719236,-4.2044693684696615,6.894597574862812,-2.611314238274385,1
8.3555195979162,7.170193486153463,-6.164126161065606,-5.9139088942042655,0
5.213619933137069,11.030133563662368,-0.2950665446543428,-4.086538386862813,0
-0.08000350252973698,-4.44557338524643,4.315429060828466,0.3306423993127877,0
6.994143566518841,8.538512969607995,-6.719236716996807,-4.700784366869773,0
3.3631335794172896,-1.7529281734775406,-0.46248628419249016,-3.7043817905157534,1
5.249619643667457,0.5564455799050294,1.791913430252666,-1.1997333227006728,1
2.582814027171248,8.972981951908544,-2.451742154140238,-0.3388363603060573,1
5.918349026309469,12.892828557417019,-2.8854382796512903,-5.354028707004108,1
-0.02905951532685702,-6.991228414766752,8.38368269691513,-1.9151352261455827,1
4.050734806747029,10.604146747237577,-1.9180612551971754,1.6348287006122257,1
2.861906142176182,9.021242617280073,-2.4786633361979766,-0.659827760005977,1
3.705045422431396,13.791155318665032,-0.3816580299362675,-1.4538611183223997,1
1.7057734681016934,-6.4980812453171835,7.8226637183175605,1.826252915076744,0
1.9813565598075809,4.794568905577523,0.46635138022489775,-2.4586153407242186,1
2.6649687597946716,12.257345612564166,-4.203254810638707,-6.138989469247971,1
0.9965981198907942,-4.414109242224569,5.658393328164581,-3.424647253530225,0
6.3601095948437525,6.388965253900761,-3.566108997971684,0.217140498328813,1
3.0332969523614297,-3.8908251851391458,5.044635724719865,-3.114835983153993,1
0.16804050140647822,-6.121312114001517,6.402580551120323,-2.0878805491910697,1
2.7860247285486195,-4.822250949332309,2.3603510173054474,0.14834473105028678,0
0.6771622993714157,-6.533347132783562,4.604898797818226,-1.692911215423873,0
1.8536820585405434,10.184421850519513,-4.620019492675623,-3.110085018517532,0
-0.15752795875003617,-5.054876392549761,8.380073179146013,2.2631178307241266,1
6.575468852236549,6.330540897464131,-2.3737488724747418,-2.641595055265688,1
-1.52616423012884,8.1573464483889,-2.380393961440379,1.2104288704398345,1
-0.7353845318595802,-2.064921640333128,4.804146168153099,-2.6785969068209474,0
3.7274049649672225,6.185922492194743,1.0479290109256443,-2.3455611754868957,1
4.52623467269182,11.980761004978124,-5.285815494057589,-2.677626592897031,0
2.546394397823736,6.6003556317292364,-1.056088881646546,-1.0988818674929803,0
7.727938611550234,7.755862803940666,-2.5480863615251965,-3.889983412314766,1
2.4041042869651577,12.299475556416896,-4.781243623425727,-2.828422030518143,0
9.365997298814268,8.61038324655679,-2.4160391257918734,0.3113647191090849,0
1.9018198482821906,10.909449380665201,-4.867890479411724,-7.6882693734456,0
5.218743147245227,12.63480114367841,-0.1863811801664026,-1.866091573058228,0
-2.539690683699374,-6.56986563434946,3.707552581351892,2.1404394823215,1
4.156505407766637,8.039023645783006,-2.2750950311032545,-0.9576192071466452,0
-2.015280905783,-2.161441601496201,5.2344832935586805,0.07800170247512372,1
5.208693585059589,12.468141351501965,-5.219161251938459,-4.053497310720694,0
0.36754983011571796,-3.9957985056642893,1.7950197184566106,-1.4233673938736473,0
-0.9595338575960559,-8.44509057162657,5.100395643950867,0.4615989453463688,1
4.753771965488428,10.06412724002601,-1.5364079433712847,-2.6818263470267922,1
5.892840294365888,6.453512975176732,-4.456328323055347,-1.6641694464794008,1
3.9096172993440224,10.032906697779154,-4.124279487963468,-6.1988784180326455,1
4.451730189871968,7.378007968574417,-0.5032371943809681,3.1973478987914135,1
5.984013355309337,7.830168045068529,-2.9242412426598134,-3.194779132562573,1
3.188126971191519,10.384727582245945,-1.873867531989636,0.565743955052509,0
-1.1338451392393147,-4.951916052824248,1.7226327205378156,-0.10322894935629512,0
2.7291779018249054,10.477501279472948,-3.425223583330041,-2.8391709873421207,1
3.3246507582183793,10.42411111066931,-4.872629400920582,-3.886519770094334,1
2.392905463180716,8.609972243461065,-1.169587449452382,-0.8503558898079435,0
1.2916728628315002,-5.432536370225982,0.7570013473079902,2.1832077020386333,1
5.2601305480287746,-3.1166327601380757,-0.65533116353012,0.6404239710553018,1
1.8721821876306162,5.05014194337171,-3.1896756208482313,-3.9680067825220044,1
7.53934926171881,-5.500864775276108,1.5726361564669271,0.922993281804061,1
4.699057952105017,8.243549489699372,-3.6872258248131535,0.6524088366220102,1
3.3728374608721285,8.615832808581587,-1.0293804187267641,-5.5619825571549555,1
-2.414107394460932,-5.874082004855093,3.99470260824859,-2.5563070422488567,0
3.5349436972933455,-3.9970691396127007,1.1701116617314835,-0.5927799800710993,1
4.031571883893417,-4.133164228991088,4.002266044925607,-2.2517694653706024,0
5.252995726397352,7.6555388766604935,0.2822193879677326,1.3968156040880153,0
2.155534008952021,12.30222384511565,-1.2569890119304339,0.6590901717047168,0
3.1573413629030913,10.995329980620713,-1.3428309857346934,-0.873774437214297,1
0.17765407173456094,9.390736917471118,-3.095216787576023,-0.04100577412784495,1
3.4326825711159943,9.505319944048237,-4.535065921179532,2.111939863315502,1
3.305710633738952,-7.39187312306819,7.542238482025452,-1.4721969028329798,0
2.162395060385181,9.388934634546207,-5.393583087517296,0.6977906223513515,0
2.713262827680822,9.34530370684338,-6.304792152272777,3.515171787858435,1
5.623146486932433,8.389986514075028,-5.169600315442647,-4.04434659857663,0
1.3116553308239927,-5.171258759493972,4.293005598673531,0.49050630344934276,1
3.828368127809706,8.004354346361303,-2.823436271079078,-1.3999480662499721,1
1.680095424873796,11.490994803182843,-3.047841180405071,-0.41473140950995807,1
5.4928437980704565,7.632117818202413,-0.7650584495670127,-5.71655484070299,1
2.928885027348282,-3.7722749516188543,-0.3392734386352707,-1.6098444917933263,1
0.9823111480005751,-0.9236384688787647,0.05997450708746199,-2.337591743140308,0
4.303349048328662,11.703058116810357,-1.4551620139446018,2.223706096609301,0
0.5290903444344818,-2.72369453398082,2.899810316807433,1.5599761746634373,1
-0.09540467787707385,11.37761498357761,-5.258128680712054,-2.1046031012126143,1
2.9965676786486592,9.886146339568901,-3.7455827301581963,-3.303286990890195,1
4.832587765191779,5.9101540059746105,-1.522946549528084,2.700439257533446,1
5.651907740217538,1.0209404034321743,1.1048268147410052,1.5310943191603241,0
6.701081525351757,10.877909971834544,1.64473777153338,-0.4251410288528893,0
4.066179711601708,11.223831626626787,-4.711932761477594,-1.8009802769170626,1
2.5808357595952094,8.123188529095852,-4.81983870865097,-1.1349421428675917,1
5.942587074788019,6.128488184848956,-5.31164889492868,1.084628982652435,1
2.5517003384228714,-1.9535976419407866,-1.2644569865629158,3.493582939056583,0
3.4947650641641586,-3.2817124356428673,2.075954779919625,-0.43893916430492114,0
2.6630157513797124,-3.4361274091281366,7.083745840862309,-1.8271238836679444,0
2.9997330888590374,8.16840013006726,-2.0659911661512895,-3.057727496674672,1
3.8878138049279256,8.401613891753234,-5.991587055588656,1.3013638344766463,0
1.8594633266774154,7.241658472701898,-0.4338307596453381,2.425680811411957,1
4.950478112772577,7.68499450039971,-2.6062918543290987,0.1310510150580031,1
3.3995374400150973,-5.76911035279682,3.8166906871820796,-0.43535405482336764,0
2.241561240959962,8.523461469358745,-2.212387830824782,0.3865685659835636,0
-2.793746444883719,-1.4483603431420016,3.911559812067099,-1.4121339638623538,1
4.482875351153954,8.71688380549269,-0.32068092944972415,-1.2797234523124357,0
-0.19294819692515242,-8.447752529742832,4.329606623068412,-5.002357375532963,1
2.7120449093401406,8.820648435130268,1.0054985827361635,-0.05633640280975594,0
0.5650090122067103,-4.797901985607237,6.821191713593791,0.4718540118466582,1
3.822974466612028,9.000292076202905,-2.5664096980114786,-3.426707160754629,0
5.90271076845654,-1.7076076529467084,1.876245395004072,0.9889930690433757,0
0.41043695231259725,-2.942202144319687,3.2239513065408087,-4.039355069032133,1
4.146750753891701,12.095806238143862,-5.615509183019288,-0.8620907434527036,0
4.8715688537903885,0.9544216458539272,3.336357827630263,-0.3789125536240667,1
6.078292018348214,10.188227652501311,-0.011179318661418414,-3.811782616765873,0
1.6871025801185566,-4.729190978884916,3.533007256347746,-1.6706157546921596,1
3.1741549286914985,12.203365140667982,-4.013493578150927,-5.038535985991255,0
5.1620713215182805,8.106629020980028,-4.080302268281361,2.974586966022773,1
-0.26430652193139115,-5.171012129258068,3.4324971316833475,-2.521184942526892,1
2.19925288240913,-3.3614771611511856,-0.3112993078523507,-0.6109575460978378,0
2.0829799510161306,8.143441881097065,-3.466178274184247,-1.4752950330414873,1
2.052512248995888,-4.1770792026931645,1.4178070356180053,-2.5944488879016845,1
7.2939426842662485,5.081773715860066,-6.441244094760421,-0.9410651562924935,1
2.385004188041503,-5.760218280841447,4.10993510024934,0.38088547466315126,1
5.417850779000092,3.10290782956063,-1.0944610198747375,-1.2097441926760655,0
4.923035768789852,-0.07551490203432643,3.605877518733313,-0.6049158205157711,1
5.836382107749982,6.321992876484261,-4.452172308334823,-4.123629406744258,1
2.6512911335755773,-2.792742090446091,2.775887317259658,0.9428615117759442,1
3.7518067783278934,-1.1710097066374083,1.3177381519142646,0.038220194971311156,0
3.727666772689497,8.130390793540675,-1.590315559475568,-0.6078325426246787,0
-0.8965621712482319,11.00607949292955,-3.1489580718051813,-4.86498320937218,0
-2.237297380004536,12.772044049003327,-0.629760691566656,-1.1995914498499922,1
4.79894641003611,6.698283806269058,-0.43168835651779824,-1.1081273770898785,1
4.896473557867847,5.493949122248139,-3.2822467379273146,-1.1982440664560858,0
5.026581157692313,11.75535132751023,-1.7999366169518578,-1.7509930297992933,0
1.877905975898075,9.726949832494768,-6.238238464855985,-0.05406476870545429,0
4.086779278215394,-1.6234581443334226,0.09235054547514565,2.375039587776425,1
4.822163412805441,7.111923551943747,-1.6504827650811649,-4.154839826975562,0
3.2552990578934105,7.952753731640257,-0.44601817509571084,-1.7016168919026058,0
2.629495374920511,9.85738811513944,-5.861891380855619,-3.8512587999494046,0
7.045680568035785,5.170826980343477,-1.9377598708862178,0.5038713650532469,0
3.365624333585674,-4.778220313185164,-2.49588557858036,2.3145912185640998,0
6.185584506188609,9.932289869410754,-1.7901682452833614,2.8141739406601256,1
1.829239831580474,6.160971619219918,-0.6191894135456697,0.6536370553494764,1
4.94322425908584,7.0798098738668696,-5.244104690602094,-5.601722423343604,1
0.23118131832392652,-4.775920162089661,5.233502609231155,1.9132028762626723,1
1.9475089633753284,7.419280700817431,-4.654782586872033,-1.383790816373751,0
4.192420510054708,-3.3770062200931257,0.8135153922733491,-1.8407940192312542,0
-0.2131703865214516,-5.677845558438215,3.2286757988314743,-0.7629039351159321,0
5.024837965797938,-7.659970002802903,1.847919829116702,0.206055581805665,0
0.44962986136681904,-1.001954399271767,4.277912487237161,1.0754906909560307,0
-0.815148140586887,-6.035225604162152,3.3130958006266296,-2.4872312341778446,1
2.4883352113508197,-2.352803327910087,1.146767018125545,0.9052474985570325,0
2.474610245605872,-4.47455396683315,4.4033680128831225,-0.6860093562035197,0
4.331190418571967,10.166238065355824,1.34798537545432,0.04605186631617886,1
1.9192423239459309,-0.6240333270536809,2.5964899260524574,-0.3485025199068156,0
0.9194334279939089,6.050178818941602,1.5654682619212212,-1.1897542338703464,1
5.18850536783329,8.957647802427084,-4.354635133192441,-3.938343212585349,1
6.935425723753875,9.956694375147745,-5.204318902962128,-0.7591401992955966,1
2.3277096575007707,6.632978241975302,-5.295650225355665,2.881634775449081,1
3.840415198040117,8.81761868639676,-0.1244360492525951,-1.8324997153960851,0
5.932048971058272,12.28060339969294,-4.545452671881384,-2.668129451517979,0
5.181852011747637,8.834216871673872,-2.182175653084515,0.367220830892135,1
3.007069712997683,-0.8722077445979415,2.2302451874517697,-0.6999285331075803,0
5.601320281171998,7.435724648568786,-3.0650983682363795,0.23431827282428264,1
5.516324798919928,7.257449619582937,-4.327646110230441,-0.09115638598025538,1
4.138445743916803,11.78043242132402,-3.1600208892469923,0.6378883349011364,0
1.0102061965577134,12.911823523396995,-7.48997522231159,-2.185188360581849,0
1.3959584894108987,-2.77626299096319,7.008189423508512,1.1259366107564501,0
2.1954961446821386,-4.900641401553214,6.702143931428773,1.9164334909723588,1
5.449649267793161,8.063470752357746,-6.056370700544182,-4.200322753748602,1
1.9723774106945267,8.383401487893941,-2.7419395707132077,-3.980965220875127,0
3.8862530122332024,8.39923501033997,-7.118055596933585,-0.10265732772968583,0
2.181005017266598,-1.831917578478956,2.3288536297682825,1.1906298496007468,1
6.773288475367357,4.277262534272578,-0.19613981668197322,-1.595164306883779,1
1.9844439526520927,-5.578128713737367,6.230561587178392,0.8123556363864327,0
-1.661056963706759,-4.818206324271334,0.21766990711429024,-0.6318466722292205,0
1.870517357900277,-6.096115699111337,6.097139100877104,-2.618379219940896,1
2.072099341468207,5.584953715167834,-3.804323741383787,0.4897520802874884,0
3.531222349324323,8.52344935010404,-2.7166650271190234,-7.311854742187342,1
1.9152679454435002,-0.031284136130481865,3.25360549066622,-0.999391674734604,1
3.8527959941274403,6.4332904400999364,-3.3947761731161505,-3.023401213965039,0
4.393606629919601,8.566906475950509,-1.5820417606256016,1.1418858159977219,1
3.155959079456256,8.869407573627273,-6.096355389341152,-5.9388675068732795,0
4.361217274016295,5.585822267698815,-3.7323191738572143,-0.622779510375869,0
2.938424156982544,8.669568713484901,-2.6329921192356505,4.531932162521388,1
7.894641490580204,6.138683412041996,-4.675595426215688,0.7809268165416272,0
5.202357050085705,11.267153717192013,-2.4804890519551925,-2.838237541710425,1
-1.0293695387314716,-6.103742354634019,6.165791727444549,-0.08732241991290624,0
3.066201875737726,-2.099710494838532,1.834413939754926,0.4714520611984268,1
6.325680417434006,12.290760982344036,-0.9051178474147026,-8.55837267144061,0
7.401589794641031,10.030371933491162,-2.4314366954577022,0.8976123951732977,1
2.9970385749007056,-5.669720676802486,2.0689270219815943,0.5355366899139283,0
6.047723341207396,-3.5641790240505165,1.6243185618417812,-2.7598536290494238,1
-1.5391433119302391,9.693198050038548,-3.572933968849709,-3.0737397329504863,1
1.7779591964410815,12.231682145568552,-6.868914473088381,-3.150632982455801,0
4.5318100290388905,7.736180842863956,-3.2023157645573312,-2.9190232433606855,0
6.754732574400974,10.775780803021117,-4.683844737159324,-6.702068371390045,0
2.010871294275083,-0.4997410848551178,-0.657235039576824,0.9651504708449439,1
5.356631657339291,10.008809444108799,-7.076601119779861,-3.9869613027758732,0
1.678171539575529,-0.8805353318487099,4.141113312885647,0.9426472108744705,0
6.892672556711451,-1.8422439400762607,0.8419492549303143,2.2401901767520807,0
0.12909360993601604,11.621050834480052,-5.1443343890579385,-3.4842907560260765,1
3.548516546461256,-3.8725703502047795,-0.13611226692718947,4.907939938918637,1
3.8640665878161293,7.672744533844356,-3.2601792899589803,3.5866930756464437,0
4.371029342445637,9.264039255108997,-0.5594108572710237,-1.5809303625449882,1
5.742219277555119,11.999525665020222,-9.513226713171269,-2.7470536025008734,1
4.961964630572115,7.147869196523123,-3.648173336984891,-1.1644529774155257,1
4.14485757796256,-4.600284646470478,4.068821485017019,1.1998795728053087,0
3.1671213455660885,-4.1834374975124815,2.682506237452248,2.5668943513015754,0
3.6505403535216994,9.234224114726521,-4.669088170714604,-2.8757948398284903,1
2.7828040240754714,10.034077950266328,-4.8752875299482685,-5.0490161255406125,1
6.779567551059908,8.540232339488094,-3.9218634778170562,2.3187813703115654,1
3.7633813056441303,6.8740368724688246,-1.6471023167295864,0.6399229219082121,0
2.395389969197031,-2.43150583272117,4.940928705090756,0.7895434470687929,0
1.3170142350019547,-1.8791993907755407,4.15669278103625,3.122545182838307,0
-1.0479360492732537,-5.289784213624004,6.205477419264503,0.2007298295538612,1
2.659487479640269,-4.411437358857363,6.078722903316657,0.24568090871276393,1
3.6308021741942778,10.305876307963594,-0.4408456525743083,-2.164615455841378,1
3.8981962335998217,7.657658072155681,-3.1729546212065878,-1.357825382623071,1
3.1808458558368953,-6.16946560487503,4.920590573830296,-0.15416318269822404,1
5.301586990247625,-3.7091437546666977,2.2534156906163108,0.02297573524704255,0
5.8116894495391715,9.097642744022863,-5.052927330301712,-6.755901634618883,1
6.202027623988489,6.085397830511317,-0.3839630279781483,-3.5439049135365432,1
7.063076224192683,-1.0340430827637614,3.648647023773954,-2.726004111585291,0
1.529433110939917,7.213068040650834,-2.2639429958509396,-3.6552055330609967,0
1.7387082465401118,-4.0272657517244355,0.014222704226719118,0.1799664530988598,0
3.412914414026216,9.452714100010647,-4.283414167322784,-0.08448767479589919,0
5.169849801356424,9.928018154045827,-2.537156240276412,-2.902460683209043,0
-0.4630521798746434,-5.9902232935348705,6.099195431696094,1.2659480208911122,0
5.1959109154714325,-4.614626695340819,-1.3180389541123594,-0.5450015534741766,0
4.272030022781191,8.950376746261002,-3.632166059018971,0.5265721597558575,1
5.5851697446871125,-2.478697031882534,4.203311072050939,-0.6682739291056224,0
2.6102133244334214,-8.421965197900413,5.793562458827634,-2.042160772452974,0
2.337908436812314,-4.768297650218299,-0.940297310439786,-1.0146403521559464,1
3.356468645310206,7.920962315247102,-5.690339653927657,-1.4947896566878534,0
3.193417583515152,5.978670404899714,-3.634908713975501,1.3743775658125803,0
3.1362025043494364,4.886079657634115,-3.716889434755386,-2.5266030620537685,1
6.990297032249962,10.666143430185645,0.5875643626735396,-1.8087558090157974,0
3.6986072912696177,11.547270161203759,-4.453710194602846,1.7304031172353915,0
4.567751216282071,5.2116181205137835,-4.910550146292448,-0.1306010652739933,1
5.203659719915806,9.488891754316722,-1.5570022729792157,0.31144131366694006,1
4.57155728708737,9.127054070733667,-2.9958915066194853,-5.134819567540795,0
0.4360749618190881,-7.082178263381249,4.179423708295068,-2.331087213526243,1
0.9632297333102349,8.543723124441957,-3.005082864793851,1.5043666908763065,1
5.102597269289339,7.148973274801731,-4.151319439773946,-2.6319153068355394,0
5.896718237862082,7.902113711481751,-6.067626358574081,-2.2009633789213985,1
3.136767954329119,11.395808233460976,-7.427438789216259,1.6809897759278027,1
4.814287741052397,9.484408899198339,-3.87816345207864,-4.858521515774117,0
4.51513506974828,-2.8905079386394297,3.0321120941645523,1.8220876830695727,0
4.4447278379510395,3.813546674191218,-5.7249037302555985,-5.8465079218221,0
3.1372296250234006,10.382931374350637,-2.317306996460174,-3.301381598083114,0
4.876606518074108,13.158821997894076,-2.8316370489313227,-3.300567446724141,0
4.042534873123909,-5.41873194218695,5.220717208705034,-4.59652558512473,0
8.889079193740285,-2.7194012311644697,2.4126218050935035,-2.9358099033891585,1
2.1804067955162774,-1.8659906236803687,2.5466026279176384,0.7968535544589384,0
6.326774798444471,8.828195422084315,-1.1046490479149105,-3.7508613181170354,1
1.6557415490710208,10.707003922086287,-5.645767500066154,-2.04282868641356,0
-5.479688793154175,-3.2723689814272277,4.71556187143775,-0.045920267010319926,1
3.928042711300523,4.998832214746715,-2.0260070831962587,-0.3107409549290834,1
5.861264153840489,-3.2118884714765388,3.443229774972216,-0.4770672645170743,1
2.7788141525526857,-4.162490569891303,1.3136678952697989,-0.7548966003542137,0
4.703486036415692,8.502124907023406,0.5859951266889651,-1.3086315225669771,0
3.1576944201229593,-0.5572840453017918,1.4242501627238524,0.10243068994607782,1
6.83469477257667,6.870966629999266,-3.4726096361565446,2.0882887521209175,1
2.488578009537056,6.42573312262559,-1.178450202766818,3.9244333292283087,1
2.6094028365436457,6.791565191619702,-5.959443692432736,-2.1875441664253823,0
3.172835780217327,10.708303145812216,-6.447595643991658,-1.4759622067148448,1
3.9034472844935793,8.782571610212171,-5.125057615369924,-4.914463913451655,0
0.01424834942055142,7.690516966837313,-1.9178503454381248,-2.073973007339765,0
6.826526830005216,13.165134772331573,-6.997347858308357,-3.3106914463032577,1
5.343049354480235,5.058321747982609,-2.4668959010132694,1.4636576042485112,1
3.5262337295175463,7.77710194357959,-1.9958616072415283,-0.8314252006053142,0
4.213619225387541,-8.328790577464478,3.7564447768510263,-4.655819087983692,1
4.920460932406125,9.829657919437778,-3.6275524903695127,0.12196125892894438,1
3.352641882776539,12.363278678264862,-3.509861867970769,-1.3972859733197276,1
4.658398800768359,-6.255012864834825,2.7310737257425814,-1.4369724403610808,1
-4.414078721717784,-0.3710606941442389,5.162359881241736,-2.5417982809860007,0
6.537316841045411,5.147851413691578,-3.0370553563074267,-4.399835129731985,0
3.7482729404307675,10.693398873032676,-2.981432807847255,-1.9545494947295312,0
-2.4650646130963034,-2.0110694516076295,5.213553022369154,-1.3179219392453483,0
1.3038504740899897,-2.311340269576405,2.8132344351760237,-0.2916097602780392,0
5.595511592781365,11.15822732495074,-2.787381530145811,-1.696529147474264,1
3.634611587782927,-0.35907411885311236,0.5355623791223398,-2.9532158164065403,0
-0.37245886015294916,-8.891895520102162,7.311202215308369,-3.160909164236172,0
3.2886452261039567,7.726506610747702,-4.227316223340043,0.14941055619648203,1
6.746423206461939,8.131529038849722,-2.4434121292437525,1.9956597747933724,1
-0.351957413819723,-3.4549139337722323,1.857928860600849,-0.542493890504606,0
3.0315972706176697,11.880696798473336,-2.817682707396301,-7.641707956024334,0
2.8760690392638537,-3.6334449966184277,4.2235440377574935,0.6996038770606102,1
2.789077078754916,-0.6524404614089441,4.113543272760554,-3.3108584942852497,1
4.869116073820605,8.522697098050894,-2.048957623974972,-1.3311237606633752,1
-1.8635627290102224,-2.266048359091349,5.82720951496341,1.7290030294790757,0
5.829561893911605,-5.930147692892033,4.102218649092903,-1.29112523705491,1
2.699260535930762,10.17922934982628,-5.5962901377185235,1.6607931045917663,0
5.127948979662196,-3.905293378409046,0.52304434697072,1.4693887708187086,1
2.944335320406474,-3.3851593900323613,1.931961233360814,3.3507998377397077,1
3.800369668502659,11.359901647587328,-1.9604268709120762,-4.514228654271347,1
5.004193668998225,8.077908830488035,-4.520025862532238,-3.5493288202712736,1
-3.0013781573552745,-5.038242621834992,4.1389911580802705,-0.44838741752337696,1
0.8238659622792335,-7.454383101716367,2.6030007482636335,0.1804793965382382,0
-0.7303129416856584,-2.40268714745803,5.639206401937275,4.39595717529394,0
6.829207148405728,8.835219725119481,-3.689120984374292,-1.1598205321544648,1
6.559286862868963,-5.160723703704619,5.86982150943618,0.9368032046461436,1
5.391657693506661,2.618959648030372,-2.9138585229696057,-3.6374637530753464,0
1.439806820054463,10.254702263954012,-3.1710838370267433,-0.17060872643197034,0
2.2332006777340427,3.6504759398016873,-5.782181773175696,-3.270623627519487,1
1.069663779883482,-3.2865716671293796,4.370848558856589,-1.1035814060030849,0
1.9480475129311046,-0.8924633053334268,4.8239070395466985,-2.745794737522352,0
-0.005874678802451017,-4.076388198440877,4.769436077857648,-2.1155793299220105,1
-1.04343369386965,-6.142003096914075,5.016271273261047,-0.8332801600178394,0
4.013233019257394,-2.913627660720569,-1.0417837356597306,0.33121237959338995,0
2.9483930919288914,8.19698665544027,-3.9550424519040184,-3.3859441217431847,0
5.982084966295279,11.276379109107907,-5.378595570508106,-2.0658038381229855,0
3.955814006280451,8.742888016477302,-0.20983978271959236,-1.8769037001921167,1
5.385430011232407,10.247885140272878,-6.281523658063817,-6.806875534949311,0
7.136132789055039,-0.014913101454677946,-0.26008318685746623,-0.40090215508476196,1
2.3994698130272925,-3.977906716151723,0.17275282900029132,2.4033419130674476,1
1.5574985589008858,-6.193587957103205,2.119658814367386,1.5841641292889492,1
1.6756120066295792,12.639442529146619,-5.642988143420381,-0.20952182358301,0
3.819818453181094,9.356442150913042,-2.5402859350321636,-1.125681970631886,1
6.058139814954798,-1.7876573833397793,-1.1656746933535174,-0.9721600289265407,0
4.776132139571349,7.6556523681684405,-2.319521782213783,2.3411715416639374,1
6.953751828117067,8.741336171183622,-4.478224915169797,1.681950513241199,1
4.834606288082814,8.485696785577812,-6.163211300277821,-9.60688885621936,1
